STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sector,Sector,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2000,,560.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2001,,614.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2002,,594.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2003,,609.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2004,,724.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2005,,883.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2006,,1139.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2007,,1697.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2008,,2073.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2009,,1848.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2010,,1756.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2011,,1413.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2012,,1436.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2013,,1730.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2014,,2263.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2015,,3010.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2016,,1298.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2017,,1201.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2018,,1724.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2019,,2059.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2020,,2053.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2021,,1933.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2022,,2033.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2023,,3608.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,BG,Bulgaria,2024,,3311.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,1995,,353.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,1996,,413.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,1997,,426.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,1998,,269.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,1999,,316.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2000,,373.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2001,,390.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2002,,453.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2003,,548.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2004,,619.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2005,,559.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2006,,587.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2007,,596.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2008,,678.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2009,,860.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2010,,934.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2011,,888.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2012,,666.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2013,,477.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2014,,411.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2015,,420.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2016,,494.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2017,,560.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2018,,1077.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2019,,600.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2020,,641.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2021,,702.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2022,,706.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2023,,1008.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CY,Cyprus,2024,,964.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,1995,,2556.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,1996,,2463.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,1997,,2387.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,1998,,2606.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,1999,,2253.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2000,,3064.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2001,,3116.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2002,,3531.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2003,,6765.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2004,,4817.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2005,,5706.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2006,,6347.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2007,,6263.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2008,,8169.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2009,,8832.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2010,,7962.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2011,,7249.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2012,,6703.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2013,,5890.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2014,,6485.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2015,,8659.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2016,,5756.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2017,,6491.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2018,,8747.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2019,,9842.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2020,,10462.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2021,,11201.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2022,,13006.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2023,,15428.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,CZ,Czechia,2024,,14989.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,DE,Germany,1995,,53368.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,DE,Germany,1996,,51353.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,DE,Germany,1997,,47149.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,DE,Germany,1998,,47574.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,DE,Germany,1999,,56229.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,DE,Germany,2000,,55396.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51G,Gross fixed capital formation,DE,Germany,2001,,55599.0,,,,,
